,id,host_id,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,price,host_acceptance_rate,host_identity_verified,review_scores_cleanliness,review_scores_value,host_identity_verified_new,host_behavior,number_of_bookings,month,monthly_bookings,Region
6116,34484811,10190138,Melbourne,-37.82354,144.96305,Entire apartment,Entire home/apt,8,463.0,0.9,t,9.0,9.0,t,Good,5,11,3,Central-City
6117,34491740,260346586,Melbourne,-37.82252,144.96349,Private room in apartment,Private room,2,69.0,0.95,t,10.0,10.0,t,Good,274,1,31,Central-City
6118,34511962,229484777,Melbourne,-37.78081,144.94052,Entire apartment,Entire home/apt,5,92.0,0.98,t,9.0,9.0,t,Good,285,1,31,Central-City
6119,34545172,247861833,Melbourne,-37.82623,144.95758,Entire apartment,Entire home/apt,4,170.0,1.0,t,6.0,6.0,t,Good,367,8,33,Central-City
6120,34563041,221615997,Melbourne,-37.81616,144.95457,Entire apartment,Entire home/apt,4,160.0,0.95,t,8.0,7.0,t,Good,365,1,31,Central-City
6121,34579262,248541809,Melbourne,-37.8151,144.95352,Private room in apartment,Private room,2,59.0,0.99,t,9.0,9.0,t,Good,365,1,31,Central-City
6122,34580182,237205270,Melbourne,-37.81016,144.96025,Private room in condominium,Private room,2,79.0,0.75,t,2.0,2.0,t,Good,365,1,31,Central-City
6123,34586282,178726079,Melbourne,-37.8112,144.95979,Entire apartment,Entire home/apt,6,214.0,0.99,t,9.0,9.0,t,Good,365,1,31,Central-City
6124,34602647,10095254,Melbourne,-37.80513,144.94443,Private room in apartment,Private room,2,66.0,1.0,f,9.0,9.0,f,Average,365,1,31,Central-City
6125,34639948,213225288,Melbourne,-37.82817,144.95912,Entire apartment,Entire home/apt,2,78.0,0.98,t,10.0,9.0,t,Good,321,1,31,Central-City
6126,34652329,251618890,Melbourne,-37.82218,144.96354,Entire apartment,Entire home/apt,5,107.0,0.94,t,9.0,10.0,t,Good,92,3,31,Central-City
6127,34669029,215836906,Melbourne,-37.82723,144.95589,Entire apartment,Entire home/apt,4,155.0,1.0,t,9.0,9.0,t,Good,365,1,31,Central-City
6128,34669709,215836906,Melbourne,-37.82659,144.95548,Entire apartment,Entire home/apt,4,168.0,1.0,t,9.0,10.0,t,Good,365,1,31,Central-City
6129,34685182,248541809,Melbourne,-37.81776,144.96565,Private room in apartment,Private room,2,79.0,0.99,t,10.0,10.0,t,Good,365,1,31,Central-City
6130,34688201,74066800,Melbourne,-37.81064,144.9698,Entire apartment,Entire home/apt,5,90.0,0.99,t,10.0,10.0,t,Good,365,1,31,Central-City
6131,34689060,5125010,Melbourne,-37.79754,144.97418,Entire apartment,Entire home/apt,2,110.0,0.93,t,9.0,10.0,t,Good,276,1,31,Central-City
6132,34694068,22860147,Melbourne,-37.81088,144.95996,Entire apartment,Entire home/apt,3,118.0,0.99,t,10.0,10.0,t,Good,365,1,31,Central-City
6133,34699288,156729205,Melbourne,-37.8105,144.95063,Entire apartment,Entire home/apt,6,316.0,1.0,f,8.0,8.0,f,Average,191,3,31,Central-City
6134,34754246,79366190,Melbourne,-37.81676,144.96912,Entire apartment,Entire home/apt,6,146.0,1.0,f,10.0,10.0,f,Average,215,3,31,Central-City
6135,34797695,244805331,Melbourne,-37.82768,144.95731,Entire apartment,Entire home/apt,6,139.0,1.0,t,10.0,9.0,t,Good,295,1,31,Central-City
6136,34798121,160380408,Melbourne,-37.82434,144.96372,Entire apartment,Entire home/apt,6,400.0,0.99,t,10.0,9.0,t,Good,365,1,31,Central-City
6137,34799812,162590760,Melbourne,-37.80909,144.96075,Private room in apartment,Private room,2,90.0,0.25,t,8.0,10.0,t,Average,1,8,1,Central-City
6138,34818808,185076876,Melbourne,-37.79609,144.92609,Entire apartment,Entire home/apt,6,125.0,0.95,t,9.0,9.0,t,Good,275,1,31,Central-City
6139,34826473,33168953,Melbourne,-37.81052,144.95861,Entire apartment,Entire home/apt,2,104.0,0.99,t,9.0,9.0,t,Good,270,3,31,Central-City
6140,34832987,162590760,Melbourne,-37.80875,144.9615,Private room in apartment,Private room,2,65.0,0.25,t,9.0,9.0,t,Average,185,3,31,Central-City
6141,34848685,221615997,Melbourne,-37.81608,144.95325,Entire apartment,Entire home/apt,4,125.0,0.95,t,8.0,8.0,t,Good,365,1,31,Central-City
6142,34851244,177301003,Melbourne,-37.81378,144.96811,Entire apartment,Entire home/apt,7,185.0,0.92,t,8.0,8.0,t,Good,275,1,31,Central-City
6143,34856697,262767508,Melbourne,-37.81,144.96146,Entire apartment,Entire home/apt,10,195.0,0.99,t,9.0,8.0,t,Good,274,1,31,Central-City
6144,34906836,95936575,Melbourne,-37.8261,144.96547,Private room in apartment,Private room,2,100.0,0.93,t,10.0,10.0,t,Good,315,1,31,Central-City
6145,34912593,142325689,Melbourne,-37.80848,144.96022,Entire apartment,Entire home/apt,5,148.0,0.98,t,6.0,7.0,t,Good,365,1,31,Central-City
6146,34934212,108813610,Melbourne,-37.81481,144.96295,Entire apartment,Entire home/apt,4,61.0,1.0,t,8.0,9.0,t,Good,276,1,31,Central-City
6147,34950554,3840411,Melbourne,-37.79531,144.94923,Private room in house,Private room,2,45.0,0.43,t,8.0,10.0,t,Average,365,1,31,Central-City
6148,34951073,7131157,Melbourne,-37.81453,144.94027,Entire apartment,Entire home/apt,3,70.0,0.99,t,10.0,10.0,t,Good,365,1,31,Central-City
6149,34951680,55324450,Melbourne,-37.82497,144.96196,Entire apartment,Entire home/apt,4,105.0,0.98,t,9.0,9.0,t,Good,14,8,12,Central-City
6150,34964457,156409670,Melbourne,-37.816,144.96322,Entire serviced apartment,Entire home/apt,6,787.0,0.39,t,10.0,10.0,t,Average,7,8,7,Central-City
6151,34976131,72581532,Melbourne,-37.8053,144.96279,Entire apartment,Entire home/apt,4,135.0,0.97,t,9.0,9.0,t,Good,184,3,31,Central-City
6152,34976789,7131157,Melbourne,-37.81345,144.94162,Entire apartment,Entire home/apt,4,90.0,0.99,t,10.0,10.0,t,Good,318,3,31,Central-City
6153,34978560,227895495,Melbourne,-37.81064,144.95115,Entire apartment,Entire home/apt,8,188.0,0.91,t,10.0,10.0,t,Good,338,1,31,Central-City
6154,34978899,20540732,Melbourne,-37.81075,144.98904,Room in serviced apartment,Hotel room,4,156.0,0.99,t,9.0,9.0,t,Good,8,8,8,Central-City
6155,34980961,59808213,Melbourne,-37.80536,144.95794,Entire house,Entire home/apt,8,331.0,0.95,t,9.0,10.0,t,Good,365,1,31,Central-City
6156,35047911,262722754,Melbourne,-37.81103,144.95099,Private room in apartment,Private room,2,49.0,1.0,f,10.0,10.0,f,Average,365,1,31,Central-City
6157,35055664,71649458,Melbourne,-37.82324,144.96407,Entire apartment,Entire home/apt,3,119.0,0.96,t,9.0,10.0,t,Good,0,1,0,Central-City
6158,35093159,77679538,Melbourne,-37.80048,144.95231,Private room in townhouse,Private room,1,65.0,0.71,f,10.0,9.0,f,Average,185,3,31,Central-City
6159,35098356,139528807,Melbourne,-37.80088,144.94732,Entire serviced apartment,Entire home/apt,3,65.0,0.99,t,9.0,9.0,t,Good,12,8,11,Central-City
6160,35099425,120023759,Melbourne,-37.82608,144.96202,Private room in apartment,Private room,2,125.0,1.0,f,8.0,9.0,f,Average,365,1,31,Central-City
6161,35101019,120023759,Melbourne,-37.82498,144.96046,Private room in apartment,Private room,2,125.0,1.0,f,7.0,9.0,f,Average,365,1,31,Central-City
6162,35101292,107243011,Melbourne,-37.81009,144.9617,Entire apartment,Entire home/apt,4,120.0,0.99,t,10.0,9.0,t,Good,349,1,31,Central-City
6163,35119532,63447822,Melbourne,-37.8092,144.96341,Entire apartment,Entire home/apt,3,180.0,0.97,t,9.0,9.0,t,Good,200,3,31,Central-City
6164,35128390,222794970,Melbourne,-37.81832,144.96584,Entire apartment,Entire home/apt,6,219.0,1.0,t,10.0,10.0,t,Good,251,3,31,Central-City
6165,35130942,118257022,Melbourne,-37.81354,144.94154,Entire apartment,Entire home/apt,6,112.0,0.99,t,10.0,10.0,t,Good,264,3,31,Central-City
6166,35130967,139528807,Melbourne,-37.79927,144.94668,Room in serviced apartment,Hotel room,3,65.0,0.99,t,9.0,9.0,t,Good,225,1,31,Central-City
6167,35132488,139528807,Melbourne,-37.79944,144.94546,Room in serviced apartment,Hotel room,3,65.0,0.99,t,9.0,9.0,t,Good,49,9,30,Central-City
6168,35132616,139528807,Melbourne,-37.8006,144.94602,Room in serviced apartment,Hotel room,3,65.0,0.99,t,9.0,9.0,t,Good,347,1,31,Central-City
6169,35164386,20749128,Melbourne,-37.82017,144.94213,Entire apartment,Entire home/apt,6,150.0,0.9,t,9.0,10.0,t,Good,274,1,31,Central-City
6170,35198754,46780984,Melbourne,-37.81455,144.95207,Entire apartment,Entire home/apt,6,170.0,1.0,t,9.0,9.0,t,Good,226,3,31,Central-City
6171,35200749,559310,Melbourne,-37.81401,144.96644,Entire apartment,Entire home/apt,2,173.0,1.0,t,10.0,10.0,t,Good,275,1,31,Central-City
6172,35218122,195290444,Melbourne,-37.82211,144.93751,Entire apartment,Entire home/apt,2,105.0,0.98,t,9.0,8.0,t,Good,335,1,31,Central-City
6173,35231361,72581532,Melbourne,-37.80618,144.96175,Private room in apartment,Private room,3,70.0,0.97,t,10.0,9.0,t,Good,94,7,31,Central-City
6174,35232851,72581532,Melbourne,-37.80584,144.96114,Private room in apartment,Private room,3,67.0,0.97,t,10.0,9.0,t,Good,94,7,31,Central-City
6175,35275946,251422605,Melbourne,-37.80635,144.95926,Entire apartment,Entire home/apt,4,160.0,0.96,t,10.0,9.0,t,Good,94,7,31,Central-City
6176,35288862,55324450,Melbourne,-37.81622,144.95475,Entire apartment,Entire home/apt,6,237.0,0.98,t,10.0,9.0,t,Good,365,1,31,Central-City
6177,35294308,2008049,Melbourne,-37.7979,144.97404,Entire apartment,Entire home/apt,2,93.0,1.0,t,9.0,10.0,t,Good,365,1,31,Central-City
6178,35316625,47586349,Melbourne,-37.81252,144.95593,Private room in apartment,Private room,2,65.0,1.0,t,9.0,10.0,t,Good,365,1,31,Central-City
6179,35318632,265159441,Melbourne,-37.81076,144.9606,Private room in apartment,Private room,1,17.0,0.41,f,10.0,9.0,f,Bad,365,1,31,Central-City
6180,35330295,200909382,Melbourne,-37.82303,144.95291,Entire apartment,Entire home/apt,6,388.0,0.96,t,10.0,9.0,t,Good,90,9,30,Central-City
6181,35332088,218172190,Melbourne,-37.81053,144.96168,Entire apartment,Entire home/apt,3,99.0,1.0,t,10.0,10.0,t,Good,365,1,31,Central-City
6182,35348306,49040720,Melbourne,-37.78987,144.92103,Entire apartment,Entire home/apt,4,200.0,0.67,t,10.0,10.0,t,Good,0,1,0,Central-City
6183,35353265,265914237,Melbourne,-37.80414,144.9528,Entire serviced apartment,Entire home/apt,2,150.0,0.67,t,10.0,10.0,t,Good,201,3,31,Central-City
6184,35354438,265687669,Melbourne,-37.80721,144.96008,Entire apartment,Entire home/apt,4,119.0,1.0,t,8.0,8.0,t,Good,365,1,31,Central-City
6185,35357943,93930367,Melbourne,-37.8144,144.95497,Entire apartment,Entire home/apt,11,297.0,1.0,t,10.0,10.0,t,Good,365,1,31,Central-City
6186,35395109,253543783,Melbourne,-37.80515,144.9628,Entire apartment,Entire home/apt,4,150.0,0.96,t,9.0,9.0,t,Good,0,1,0,Central-City
6187,35395111,253543783,Melbourne,-37.79966,144.96624,Entire apartment,Entire home/apt,4,150.0,0.96,t,10.0,10.0,t,Good,0,1,0,Central-City
6188,35425083,172419832,Melbourne,-37.81415,144.95392,Private room in apartment,Private room,2,79.0,0.99,t,8.0,8.0,t,Good,284,1,31,Central-City
6189,35428663,168492452,Melbourne,-37.81125,144.96065,Entire apartment,Entire home/apt,4,125.0,0.99,t,7.0,7.0,t,Good,274,1,31,Central-City
6190,35430100,139528807,Melbourne,-37.8007,144.94511,Entire serviced apartment,Entire home/apt,2,65.0,0.99,t,10.0,9.0,t,Good,56,9,30,Central-City
6191,35440708,51774763,Melbourne,-37.79623,144.96926,Entire apartment,Entire home/apt,3,144.0,0.87,t,9.0,9.0,t,Good,99,10,31,Central-City
6192,35441688,53128516,Melbourne,-37.79368,144.91726,Entire house,Entire home/apt,4,280.0,0.8,f,9.0,9.0,f,Average,365,1,31,Central-City
6193,35465560,89058738,Melbourne,-37.81607,144.96642,Entire apartment,Entire home/apt,4,60.0,0.97,t,9.0,9.0,t,Good,342,1,31,Central-City
6194,35467175,12197796,Melbourne,-37.81705,144.98366,Entire apartment,Entire home/apt,6,99.0,0.97,t,10.0,9.0,t,Good,275,1,31,Central-City
6195,35469574,74066800,Melbourne,-37.80813,144.96685,Entire apartment,Entire home/apt,5,105.0,0.99,t,7.0,8.0,t,Good,365,1,31,Central-City
6196,35495817,35434956,Melbourne,-37.78817,144.94144,Entire apartment,Entire home/apt,2,120.0,0.77,t,9.0,10.0,t,Good,365,1,31,Central-City
6197,35498261,158100659,Melbourne,-37.81532,144.95269,Entire apartment,Entire home/apt,4,66.0,1.0,t,9.0,9.0,t,Good,209,3,31,Central-City
6198,35504447,113949496,Melbourne,-37.81629,144.95326,Entire apartment,Entire home/apt,4,52.0,1.0,t,8.0,8.0,t,Good,120,5,31,Central-City
6199,35508669,16070326,Melbourne,-37.82759,144.95864,Private room in apartment,Private room,2,107.0,0.93,t,10.0,10.0,t,Good,184,3,31,Central-City
6200,35528226,3896632,Melbourne,-37.80945,144.98485,Entire apartment,Entire home/apt,4,124.0,1.0,t,10.0,10.0,t,Good,365,1,31,Central-City
6201,35528949,267300812,Melbourne,-37.82684,144.96206,Entire apartment,Entire home/apt,2,180.0,1.0,t,10.0,10.0,t,Good,326,3,31,Central-City
6202,35538687,140649405,Melbourne,-37.81467,144.95358,Entire condominium,Entire home/apt,7,169.0,0.99,t,9.0,9.0,t,Good,365,1,31,Central-City
6203,35549316,10185622,Melbourne,-37.80889,144.96762,Entire apartment,Entire home/apt,5,86.0,0.97,t,9.0,9.0,t,Good,0,1,0,Central-City
6204,35552507,158100659,Melbourne,-37.81478,144.95263,Entire apartment,Entire home/apt,4,55.0,1.0,t,9.0,10.0,t,Good,208,3,31,Central-City
6205,35553219,225018097,Melbourne,-37.79625,144.96577,Private room in house,Private room,1,26.0,1.0,t,4.0,8.0,t,Good,365,1,31,Central-City
6206,35579577,166306046,Melbourne,-37.82726,144.95562,Entire condominium,Entire home/apt,4,185.0,1.0,f,10.0,10.0,f,Average,45,3,22,Central-City
6207,35583687,127939593,Melbourne,-37.81529,144.95496,Entire apartment,Entire home/apt,9,121.0,0.98,t,9.0,10.0,t,Good,365,1,31,Central-City
6208,35584699,50626167,Melbourne,-37.80525,144.96265,Entire apartment,Entire home/apt,6,80.0,0.98,t,9.0,10.0,t,Good,36,8,19,Central-City
6209,35600339,25337639,Melbourne,-37.81352,144.96729,Private room in apartment,Private room,3,60.0,0.9,t,10.0,10.0,t,Good,203,3,31,Central-City
6210,35613035,120622114,Melbourne,-37.81424,144.96751,Entire apartment,Entire home/apt,6,146.0,1.0,t,10.0,10.0,t,Good,103,10,31,Central-City
6211,35614383,139528807,Melbourne,-37.80122,144.94743,Room in serviced apartment,Hotel room,3,65.0,0.99,t,8.0,8.0,t,Good,4,12,4,Central-City
6212,35614788,16684575,Melbourne,-37.79513,144.96387,Entire loft,Entire home/apt,2,85.0,1.0,f,10.0,10.0,f,Average,240,3,31,Central-City
6213,35618013,139528807,Melbourne,-37.80012,144.94743,Room in serviced apartment,Hotel room,3,65.0,0.99,t,9.0,10.0,t,Good,165,1,31,Central-City
6214,35618610,139528807,Melbourne,-37.80532,144.96453,Room in serviced apartment,Hotel room,2,65.0,0.99,t,9.0,9.0,t,Good,12,8,12,Central-City
6215,35629153,158100659,Melbourne,-37.8154,144.9519,Entire apartment,Entire home/apt,5,66.0,1.0,t,10.0,9.0,t,Good,215,3,31,Central-City
6216,35630170,158100659,Melbourne,-37.81665,144.95386,Entire apartment,Entire home/apt,4,67.0,1.0,t,10.0,9.0,t,Good,318,3,31,Central-City
6217,35633818,156729205,Melbourne,-37.8114,144.96157,Entire apartment,Entire home/apt,4,167.0,1.0,f,10.0,10.0,f,Average,365,1,31,Central-City
6218,35651083,139528807,Melbourne,-37.80506,144.96267,Room in serviced apartment,Hotel room,2,65.0,0.99,t,10.0,10.0,t,Good,0,1,0,Central-City
6219,35651266,139528807,Melbourne,-37.804,144.9625,Room in serviced apartment,Hotel room,2,65.0,0.99,t,8.0,8.0,t,Good,4,8,4,Central-City
6220,35657858,265906775,Melbourne,-37.81125,144.9566,Entire apartment,Entire home/apt,2,139.0,0.98,t,10.0,9.0,t,Good,194,3,31,Central-City
6221,35659077,265906775,Melbourne,-37.81125,144.9566,Entire apartment,Entire home/apt,2,144.0,0.98,t,10.0,9.0,t,Good,0,1,0,Central-City
6222,35659101,265906775,Melbourne,-37.81125,144.9566,Entire apartment,Entire home/apt,2,149.0,0.98,t,10.0,10.0,t,Good,3,3,3,Central-City
6223,35665323,265687669,Melbourne,-37.80769,144.96796,Entire apartment,Entire home/apt,2,99.0,1.0,t,9.0,9.0,t,Good,293,1,31,Central-City
6224,35667277,984918,Melbourne,-37.81532,144.99016,Entire apartment,Entire home/apt,2,132.0,0.5,t,10.0,10.0,t,Good,188,3,31,Central-City
6225,35685446,265906775,Melbourne,-37.81125,144.9566,Entire apartment,Entire home/apt,3,154.0,0.98,t,10.0,9.0,t,Good,2,11,1,Central-City
6226,35686041,13795278,Melbourne,-37.81224,144.9696,Entire apartment,Entire home/apt,4,213.0,1.0,t,9.0,9.0,t,Good,13,10,5,Central-City
6227,35686127,265906775,Melbourne,-37.81125,144.9566,Entire apartment,Entire home/apt,3,159.0,0.98,t,9.0,9.0,t,Good,2,10,1,Central-City
6228,35686255,265906775,Melbourne,-37.81125,144.9566,Entire apartment,Entire home/apt,5,269.0,0.98,t,10.0,8.0,t,Good,4,3,3,Central-City
6229,35688641,111833126,Melbourne,-37.82277,144.96436,Entire apartment,Entire home/apt,4,144.0,0.78,t,8.0,9.0,t,Good,187,3,31,Central-City
6230,35689308,139528807,Melbourne,-37.80537,144.96326,Room in serviced apartment,Hotel room,2,65.0,0.99,t,9.0,9.0,t,Good,0,1,0,Central-City
6231,35700909,43360714,Melbourne,-37.80741,144.96561,Shared room in apartment,Shared room,1,35.0,0.67,t,10.0,10.0,t,Good,365,1,31,Central-City
6232,35702618,170880128,Melbourne,-37.81955,144.9434,Room in aparthotel,Entire home/apt,3,100.0,0.99,t,10.0,9.0,t,Good,364,1,31,Central-City
6233,35704695,229557062,Melbourne,-37.80375,144.96431,Entire apartment,Entire home/apt,2,79.0,0.99,t,10.0,9.0,t,Good,101,7,31,Central-City
6234,35716855,58393929,Melbourne,-37.80563,144.9615,Entire apartment,Entire home/apt,5,89.0,1.0,t,10.0,10.0,t,Good,278,1,31,Central-City
6235,35720923,43849012,Melbourne,-37.82636,144.96286,Entire apartment,Entire home/apt,4,148.0,0.71,f,10.0,10.0,f,Average,96,7,31,Central-City
6236,35752042,4502921,Melbourne,-37.81613,144.98589,Entire house,Entire home/apt,2,135.0,0.18,t,10.0,10.0,t,Average,356,1,31,Central-City
6237,35771591,139528807,Melbourne,-37.80401,144.96256,Entire serviced apartment,Entire home/apt,2,65.0,0.99,t,10.0,10.0,t,Good,0,1,0,Central-City
6238,35772748,36605625,Melbourne,-37.81037,144.96575,Private room in apartment,Private room,2,50.0,1.0,t,9.0,9.0,t,Good,361,1,31,Central-City
6239,35773723,37181360,Melbourne,-37.82017,144.96815,Entire apartment,Entire home/apt,2,90.0,0.98,t,7.0,7.0,t,Good,274,1,31,Central-City
6240,35774931,37181360,Melbourne,-37.8209,144.96692,Entire apartment,Entire home/apt,4,150.0,0.98,t,10.0,2.0,t,Good,274,1,31,Central-City
6241,35775081,37181360,Melbourne,-37.8224,144.9684,Entire apartment,Entire home/apt,2,130.0,0.98,t,10.0,10.0,t,Good,274,1,31,Central-City
6242,35776440,139528807,Melbourne,-37.8042,144.96471,Room in serviced apartment,Hotel room,2,65.0,0.99,t,10.0,9.0,t,Good,4,8,4,Central-City
6243,35776960,139528807,Melbourne,-37.80367,144.96262,Entire serviced apartment,Entire home/apt,2,65.0,0.99,t,9.0,8.0,t,Good,4,8,4,Central-City
6244,35789458,35789055,Melbourne,-37.81377,144.95424,Entire apartment,Entire home/apt,9,96.0,1.0,t,9.0,9.0,t,Good,339,1,31,Central-City
6245,35808168,114384153,Melbourne,-37.81567,144.95299,Entire apartment,Entire home/apt,3,57.14,0.99,t,9.0,9.0,t,Good,114,5,31,Central-City
6246,35810240,139528807,Melbourne,-37.80508,144.96455,Room in serviced apartment,Hotel room,2,65.0,0.99,t,10.0,10.0,t,Good,0,1,0,Central-City
6247,35810461,267981225,Melbourne,-37.81287,144.96883,Room in hotel,Hotel room,2,299.0,0.89,t,9.0,9.0,t,Good,42,9,30,Central-City
6248,35810915,118257022,Melbourne,-37.81298,144.94173,Entire apartment,Entire home/apt,4,62.0,0.99,t,9.0,10.0,t,Good,365,1,31,Central-City
6249,35811529,66007736,Melbourne,-37.81976,144.96711,Entire apartment,Entire home/apt,2,150.0,0.43,t,9.0,10.0,t,Average,1,8,1,Central-City
6250,35812580,65691596,Melbourne,-37.80828,144.95972,Entire apartment,Entire home/apt,4,133.0,0.92,t,10.0,10.0,t,Good,349,1,31,Central-City
6251,35842074,129229057,Melbourne,-37.81025,144.96318,Entire apartment,Entire home/apt,4,169.0,1.0,t,10.0,10.0,t,Good,365,1,31,Central-City
6252,35846020,269399204,Melbourne,-37.80901,144.96322,Entire apartment,Entire home/apt,3,48.0,1.0,f,9.0,9.0,f,Average,229,3,31,Central-City
6253,35846416,172936708,Melbourne,-37.84865,144.9809,Private room in apartment,Private room,1,50.0,0.0,t,10.0,10.0,t,Average,1,8,1,Central-City
6254,35847075,118420953,Melbourne,-37.81616,144.95594,Entire loft,Entire home/apt,4,120.0,0.55,t,10.0,10.0,t,Good,275,1,31,Central-City
6255,35848683,304955405,Melbourne,-37.82689,144.95938,Entire condominium,Entire home/apt,4,75.0,0.97,t,9.0,9.0,t,Good,17,8,12,Central-City
6256,35851469,55324450,Melbourne,-37.80636,144.96175,Entire apartment,Entire home/apt,6,113.0,0.98,t,8.0,9.0,t,Good,1,8,1,Central-City
6257,35860007,158100659,Melbourne,-37.81636,144.96324,Entire apartment,Entire home/apt,6,122.0,1.0,t,9.0,10.0,t,Good,365,1,31,Central-City
6258,35882028,70096917,Melbourne,-37.82132,144.96138,Private room in apartment,Private room,1,50.0,0.89,t,10.0,10.0,t,Good,275,1,31,Central-City
6259,35913792,270131808,Melbourne,-37.80866,144.96358,Entire apartment,Entire home/apt,4,51.0,0.5,f,10.0,10.0,f,Average,191,3,31,Central-City
6260,35914391,110866869,Melbourne,-37.81432,144.95392,Private room in apartment,Private room,2,80.0,1.0,t,9.0,10.0,t,Good,231,1,31,Central-City
6261,35918408,132132344,Melbourne,-37.82956,144.96761,Entire apartment,Entire home/apt,4,125.0,1.0,t,10.0,10.0,t,Good,186,3,31,Central-City
