Date Administered,AgeGroupVacc,7-day_avg_group_cases_per_100k,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup
2021-06-20T00:00:00,65 - 74 Years,2.251751377,0.89,0.787
2021-06-20T00:00:00,75+ Years,2.720915634,0.851,0.752
2021-06-19T00:00:00,<12 Years,1.910700396,0.004,0.002
2021-06-19T00:00:00,12 - 15 Years,2.845435483,0.278,0.168
2021-06-19T00:00:00,16 - 17 Years,3.700263816,0.412,0.314
2021-06-19T00:00:00,18 - 24 Years,5.274318402,0.471,0.371
2021-06-19T00:00:00,25 - 39 Years,4.614297753,0.524,0.433
2021-06-19T00:00:00,40 - 49 Years,4.099766033,0.62,0.524
2021-06-19T00:00:00,50 - 64 Years,3.354296715,0.722,0.625
2021-06-19T00:00:00,65 - 74 Years,2.241572053,0.889,0.786
2021-06-19T00:00:00,75+ Years,2.732133014,0.851,0.751
2021-06-18T00:00:00,<12 Years,1.837223361,0.004,0.002
2021-06-18T00:00:00,12 - 15 Years,2.731823079,0.274,0.16
2021-06-18T00:00:00,16 - 17 Years,3.572787316,0.409,0.311
2021-06-18T00:00:00,18 - 24 Years,5.124933745,0.468,0.368
2021-06-18T00:00:00,25 - 39 Years,4.499045851,0.522,0.431
2021-06-18T00:00:00,40 - 49 Years,3.987094216,0.618,0.521
2021-06-18T00:00:00,50 - 64 Years,3.284145941,0.721,0.623
2021-06-18T00:00:00,65 - 74 Years,2.213154772,0.889,0.785
2021-06-18T00:00:00,75+ Years,2.643095063,0.85,0.75
2021-06-17T00:00:00,<12 Years,1.801526016,0.004,0.002
2021-06-17T00:00:00,12 - 15 Years,2.668610162,0.27,0.152
2021-06-17T00:00:00,16 - 17 Years,3.393631153,0.407,0.307
2021-06-17T00:00:00,18 - 24 Years,4.954275957,0.467,0.366
2021-06-17T00:00:00,25 - 39 Years,4.310969946,0.521,0.428
2021-06-17T00:00:00,40 - 49 Years,3.800016481,0.617,0.519
2021-06-17T00:00:00,50 - 64 Years,3.130449909,0.72,0.621
2021-06-17T00:00:00,65 - 74 Years,2.135113285,0.888,0.784
2021-06-17T00:00:00,75+ Years,2.494464784,0.849,0.749
2021-06-16T00:00:00,<12 Years,1.822051989,0.003,0.002
2021-06-16T00:00:00,12 - 15 Years,2.681423591,0.263,0.137
2021-06-16T00:00:00,16 - 17 Years,3.467705336,0.402,0.299
2021-06-16T00:00:00,18 - 24 Years,4.90842054,0.463,0.36
2021-06-16T00:00:00,25 - 39 Years,4.352553507,0.518,0.424
2021-06-16T00:00:00,40 - 49 Years,3.796119028,0.614,0.515
2021-06-16T00:00:00,50 - 64 Years,3.121822953,0.717,0.617
2021-06-16T00:00:00,65 - 74 Years,2.085064941,0.886,0.781
2021-06-16T00:00:00,75+ Years,2.450997438,0.848,0.747
2021-06-15T00:00:00,<12 Years,2.026121812,0.003,0.001
2021-06-15T00:00:00,12 - 15 Years,3.003467775,0.26,0.128
2021-06-15T00:00:00,16 - 17 Years,3.836353593,0.4,0.296
2021-06-15T00:00:00,18 - 24 Years,5.25682716,0.461,0.358
2021-06-15T00:00:00,25 - 39 Years,4.732504832,0.517,0.422
2021-06-15T00:00:00,40 - 49 Years,4.055122483,0.613,0.512
2021-06-15T00:00:00,50 - 64 Years,3.308891684,0.717,0.616
2021-06-15T00:00:00,65 - 74 Years,2.155896073,0.886,0.78
2021-06-15T00:00:00,75+ Years,2.577894045,0.848,0.747
2021-06-14T00:00:00,<12 Years,2.350967652,0.003,0.001
2021-06-14T00:00:00,12 - 15 Years,3.493794994,0.256,0.114
2021-06-14T00:00:00,16 - 17 Years,4.330755695,0.398,0.291
2021-06-14T00:00:00,18 - 24 Years,5.718690482,0.46,0.355
2021-06-14T00:00:00,25 - 39 Years,5.36786788,0.515,0.419
2021-06-14T00:00:00,40 - 49 Years,4.64399217,0.611,0.51
2021-06-14T00:00:00,50 - 64 Years,3.763396051,0.715,0.614
2021-06-14T00:00:00,65 - 74 Years,2.378568793,0.885,0.779
2021-06-14T00:00:00,75+ Years,2.860431793,0.847,0.746
2021-06-13T00:00:00,<12 Years,2.28819982,0.003,0.001
2021-06-13T00:00:00,12 - 15 Years,3.463896993,0.252,0.105
2021-06-13T00:00:00,16 - 17 Years,4.267017445,0.396,0.287
2021-06-13T00:00:00,18 - 24 Years,5.155188865,0.458,0.351
2021-06-13T00:00:00,25 - 39 Years,5.110134232,0.514,0.416
2021-06-13T00:00:00,40 - 49 Years,4.416522652,0.61,0.506
2021-06-13T00:00:00,50 - 64 Years,3.549765377,0.714,0.61
2021-06-13T00:00:00,65 - 74 Years,2.192371985,0.885,0.777
2021-06-13T00:00:00,75+ Years,2.576491872,0.847,0.744
2021-06-12T00:00:00,<12 Years,2.296826679,0.003,0.001
2021-06-12T00:00:00,12 - 15 Years,3.48439848,0.248,0.094
2021-06-12T00:00:00,16 - 17 Years,4.322142418,0.393,0.282
2021-06-12T00:00:00,18 - 24 Years,5.169843689,0.456,0.348
2021-06-12T00:00:00,25 - 39 Years,5.133775648,0.512,0.413
2021-06-12T00:00:00,40 - 49 Years,4.431049521,0.608,0.503
2021-06-12T00:00:00,50 - 64 Years,3.542954622,0.713,0.608
2021-06-12T00:00:00,65 - 74 Years,2.197037509,0.884,0.775
2021-06-12T00:00:00,75+ Years,2.579296217,0.846,0.743
2021-06-11T00:00:00,<12 Years,2.328954289,0.003,0.001
2021-06-11T00:00:00,12 - 15 Years,3.521984538,0.241,0.081
2021-06-11T00:00:00,16 - 17 Years,4.366931459,0.389,0.276
2021-06-11T00:00:00,18 - 24 Years,5.175043788,0.453,0.344
2021-06-11T00:00:00,25 - 39 Years,5.18316932,0.51,0.41
2021-06-11T00:00:00,40 - 49 Years,4.457623063,0.606,0.5
2021-06-11T00:00:00,50 - 64 Years,3.548857276,0.711,0.605
2021-06-11T00:00:00,65 - 74 Years,2.201278894,0.883,0.774
2021-06-11T00:00:00,75+ Years,2.568779924,0.845,0.742
2021-06-10T00:00:00,<12 Years,2.419090086,0.003,0.001
2021-06-10T00:00:00,12 - 15 Years,3.624491971,0.238,0.074
2021-06-10T00:00:00,16 - 17 Years,4.554700898,0.387,0.273
2021-06-10T00:00:00,18 - 24 Years,5.236499501,0.451,0.342
2021-06-10T00:00:00,25 - 39 Years,5.253460315,0.509,0.409
2021-06-10T00:00:00,40 - 49 Years,4.515021913,0.605,0.499
2021-06-10T00:00:00,50 - 64 Years,3.599483886,0.71,0.604
2021-06-10T00:00:00,65 - 74 Years,2.211882357,0.882,0.773
2021-06-10T00:00:00,75+ Years,2.598225545,0.845,0.741
2021-06-09T00:00:00,<12 Years,2.518447696,0.003,0.001
2021-06-09T00:00:00,12 - 15 Years,3.729562089,0.234,0.065
2021-06-09T00:00:00,16 - 17 Years,4.723521128,0.386,0.27
2021-06-09T00:00:00,18 - 24 Years,5.353738092,0.45,0.34
2021-06-09T00:00:00,25 - 39 Years,5.304964828,0.508,0.407
2021-06-09T00:00:00,40 - 49 Years,4.601474503,0.604,0.497
2021-06-09T00:00:00,50 - 64 Years,3.658737453,0.709,0.602
2021-06-09T00:00:00,65 - 74 Years,2.247934131,0.882,0.772
2021-06-09T00:00:00,75+ Years,2.679551547,0.844,0.74
2021-06-08T00:00:00,<12 Years,2.431584157,0.003,0.001
2021-06-08T00:00:00,12 - 15 Years,3.602282027,0.231,0.055
2021-06-08T00:00:00,16 - 17 Years,4.565036831,0.384,0.267
2021-06-08T00:00:00,18 - 24 Years,5.112642602,0.449,0.338
2021-06-08T00:00:00,25 - 39 Years,4.964697308,0.506,0.405
2021-06-08T00:00:00,40 - 49 Years,4.351328896,0.603,0.495
2021-06-08T00:00:00,50 - 64 Years,3.45396076,0.709,0.601
2021-06-08T00:00:00,65 - 74 Years,2.13384087,0.881,0.771
2021-06-08T00:00:00,75+ Years,2.523209319,0.844,0.74
2021-06-07T00:00:00,<12 Years,2.291174599,0.003,0
2021-06-07T00:00:00,12 - 15 Years,3.385307962,0.225,0.041
2021-06-07T00:00:00,16 - 17 Years,4.315251797,0.381,0.264
2021-06-07T00:00:00,18 - 24 Years,4.690489126,0.447,0.336
2021-06-07T00:00:00,25 - 39 Years,4.50052344,0.505,0.403
2021-06-07T00:00:00,40 - 49 Years,3.912333985,0.601,0.493
2021-06-07T00:00:00,50 - 64 Years,3.112060871,0.707,0.599
2021-06-07T00:00:00,65 - 74 Years,1.983695836,0.88,0.77
2021-06-07T00:00:00,75+ Years,2.288345434,0.844,0.739
2021-06-06T00:00:00,<12 Years,2.161474245,0.003,0
2021-06-06T00:00:00,12 - 15 Years,3.225567212,0.219,0.026
2021-06-06T00:00:00,16 - 17 Years,4.062021452,0.378,0.26
2021-06-06T00:00:00,18 - 24 Years,4.395028966,0.445,0.333
2021-06-06T00:00:00,25 - 39 Years,4.23856811,0.503,0.401
2021-06-06T00:00:00,40 - 49 Years,3.743680573,0.6,0.491
2021-06-06T00:00:00,50 - 64 Years,2.921813789,0.706,0.597
2021-06-06T00:00:00,65 - 74 Years,1.874692237,0.88,0.769
2021-06-06T00:00:00,75+ Years,2.174769466,0.843,0.738
2021-06-05T00:00:00,<12 Years,2.17902544,0.003,0
2021-06-05T00:00:00,12 - 15 Years,3.310990073,0.213,0.015
2021-06-05T00:00:00,16 - 17 Years,4.070634729,0.375,0.256
2021-06-05T00:00:00,18 - 24 Years,4.436629757,0.443,0.33
2021-06-05T00:00:00,25 - 39 Years,4.27592999,0.501,0.398
2021-06-05T00:00:00,40 - 49 Years,3.817023548,0.598,0.488
2021-06-05T00:00:00,50 - 64 Years,2.976526852,0.705,0.595
2021-06-05T00:00:00,65 - 74 Years,1.88826467,0.879,0.767
2021-06-05T00:00:00,75+ Years,2.213329208,0.842,0.737
2021-06-04T00:00:00,<12 Years,2.209665661,0.003,0
2021-06-04T00:00:00,12 - 15 Years,3.370786075,0.208,0.01
2021-06-04T00:00:00,16 - 17 Years,4.127482357,0.372,0.253
2021-06-04T00:00:00,18 - 24 Years,4.486267064,0.44,0.327
2021-06-04T00:00:00,25 - 39 Years,4.296405145,0.499,0.396
2021-06-04T00:00:00,40 - 49 Years,3.870524946,0.596,0.486
2021-06-04T00:00:00,50 - 64 Years,3.03895877,0.703,0.593
2021-06-04T00:00:00,65 - 74 Years,1.935344045,0.878,0.766
2021-06-04T00:00:00,75+ Years,2.225247674,0.842,0.736
2021-06-03T00:00:00,<12 Years,2.227216856,0.003,0
2021-06-03T00:00:00,12 - 15 Years,3.535652196,0.203,0.008
2021-06-03T00:00:00,16 - 17 Years,4.218783094,0.369,0.248
2021-06-03T00:00:00,18 - 24 Years,4.528340591,0.437,0.324
2021-06-03T00:00:00,25 - 39 Years,4.338621959,0.497,0.393
2021-06-03T00:00:00,40 - 49 Years,3.950245571,0.594,0.482
2021-06-03T00:00:00,50 - 64 Years,3.100936639,0.701,0.589
2021-06-03T00:00:00,65 - 74 Years,1.978606173,0.877,0.764
2021-06-03T00:00:00,75+ Years,2.208421605,0.841,0.734
2021-06-02T00:00:00,<12 Years,2.400646458,0.002,0
2021-06-02T00:00:00,12 - 15 Years,3.841466037,0.199,0.007
2021-06-02T00:00:00,16 - 17 Years,4.463400162,0.367,0.246
2021-06-02T00:00:00,18 - 24 Years,4.962312473,0.436,0.321
2021-06-02T00:00:00,25 - 39 Years,4.734826757,0.496,0.391
2021-06-02T00:00:00,40 - 49 Years,4.236531195,0.593,0.48
2021-06-02T00:00:00,50 - 64 Years,3.457139112,0.7,0.588
2021-06-02T00:00:00,65 - 74 Years,2.23096859,0.876,0.763
2021-06-02T00:00:00,75+ Years,2.453100697,0.84,0.734
2021-06-01T00:00:00,<12 Years,2.477693227,0.002,0
2021-06-01T00:00:00,12 - 15 Years,4.037084387,0.197,0.007
2021-06-01T00:00:00,16 - 17 Years,4.621884459,0.365,0.244
2021-06-01T00:00:00,18 - 24 Years,5.040313955,0.435,0.32
2021-06-01T00:00:00,25 - 39 Years,4.860632862,0.495,0.39
2021-06-01T00:00:00,40 - 49 Years,4.327589865,0.592,0.479
2021-06-01T00:00:00,50 - 64 Years,3.54772215,0.699,0.587
2021-06-01T00:00:00,65 - 74 Years,2.290772121,0.876,0.763
2021-06-01T00:00:00,75+ Years,2.483948491,0.84,0.733
2021-05-31T00:00:00,<12 Years,2.510118316,0.002,0
2021-05-31T00:00:00,12 - 15 Years,4.162655992,0.195,0.007
2021-05-31T00:00:00,16 - 17 Years,4.811376554,0.364,0.243
2021-05-31T00:00:00,18 - 24 Years,5.253990743,0.433,0.319
2021-05-31T00:00:00,25 - 39 Years,4.974407175,0.494,0.389
2021-05-31T00:00:00,40 - 49 Years,4.425380499,0.591,0.478
2021-05-31T00:00:00,50 - 64 Years,3.586770478,0.699,0.586
2021-05-31T00:00:00,65 - 74 Years,2.315796293,0.876,0.762
2021-05-31T00:00:00,75+ Years,2.545644078,0.84,0.733
2021-05-30T00:00:00,<12 Years,2.841806147,0.002,0
2021-05-30T00:00:00,12 - 15 Years,4.717050357,0.19,0.007
2021-05-30T00:00:00,16 - 17 Years,5.440145778,0.361,0.24
2021-05-30T00:00:00,18 - 24 Years,5.910621401,0.431,0.316
2021-05-30T00:00:00,25 - 39 Years,5.596894095,0.492,0.386
2021-05-30T00:00:00,40 - 49 Years,4.954016824,0.589,0.476
2021-05-30T00:00:00,50 - 64 Years,4.015848027,0.697,0.583
2021-05-30T00:00:00,65 - 74 Years,2.553313861,0.875,0.761
2021-05-30T00:00:00,75+ Years,2.791725343,0.839,0.732
2021-05-29T00:00:00,<12 Years,2.971803979,0.002,0
2021-05-29T00:00:00,12 - 15 Years,4.930607508,0.183,0.007
2021-05-29T00:00:00,16 - 17 Years,5.61930194,0.358,0.236
2021-05-29T00:00:00,18 - 24 Years,6.057642377,0.429,0.313
2021-05-29T00:00:00,25 - 39 Years,5.763861594,0.49,0.384
2021-05-29T00:00:00,40 - 49 Years,5.062436875,0.587,0.472
2021-05-29T00:00:00,50 - 64 Years,4.128679531,0.696,0.581
2021-05-29T00:00:00,65 - 74 Years,2.63093121,0.874,0.76
2021-05-29T00:00:00,75+ Years,2.833790516,0.839,0.731
2021-05-28T00:00:00,<12 Years,3.079788448,0.002,0
2021-05-28T00:00:00,12 - 15 Years,5.145873117,0.175,0.006
2021-05-28T00:00:00,16 - 17 Years,5.795012792,0.353,0.232
2021-05-28T00:00:00,18 - 24 Years,6.246264143,0.425,0.309
2021-05-28T00:00:00,25 - 39 Years,5.966502301,0.487,0.38
2021-05-28T00:00:00,40 - 49 Years,5.242074018,0.584,0.469
2021-05-28T00:00:00,50 - 64 Years,4.249910965,0.693,0.577
2021-05-28T00:00:00,65 - 74 Years,2.698793372,0.873,0.758
2021-05-28T00:00:00,75+ Years,2.974007761,0.838,0.73
2021-05-27T00:00:00,<12 Years,3.444198846,0.002,0
2021-05-27T00:00:00,12 - 15 Years,5.686599824,0.168,0.006
2021-05-27T00:00:00,16 - 17 Years,6.427227327,0.349,0.228
2021-05-27T00:00:00,18 - 24 Years,6.953004844,0.422,0.305
2021-05-27T00:00:00,25 - 39 Years,6.708040636,0.485,0.377
2021-05-27T00:00:00,40 - 49 Years,5.973023575,0.582,0.465
2021-05-27T00:00:00,50 - 64 Years,4.766620226,0.692,0.574
2021-05-27T00:00:00,65 - 74 Years,2.968969606,0.872,0.756
2021-05-27T00:00:00,75+ Years,3.34558346,0.837,0.728
2021-05-26T00:00:00,<12 Years,3.460857607,0.002,0
2021-05-26T00:00:00,12 - 15 Years,5.813025657,0.159,0.006
2021-05-26T00:00:00,16 - 17 Years,6.403110151,0.345,0.222
2021-05-26T00:00:00,18 - 24 Years,6.881148934,0.419,0.301
2021-05-26T00:00:00,25 - 39 Years,6.628039774,0.483,0.373
2021-05-26T00:00:00,40 - 49 Years,5.951410428,0.58,0.461
2021-05-26T00:00:00,50 - 64 Years,4.641529364,0.69,0.571
2021-05-26T00:00:00,65 - 74 Years,2.826883204,0.871,0.754
2021-05-26T00:00:00,75+ Years,3.199757525,0.836,0.727
2021-05-25T00:00:00,<12 Years,3.661952651,0.002,0
2021-05-25T00:00:00,12 - 15 Years,6.20938773,0.151,0.006
2021-05-25T00:00:00,16 - 17 Years,6.773481064,0.341,0.218
2021-05-25T00:00:00,18 - 24 Years,7.277774652,0.417,0.297
2021-05-25T00:00:00,25 - 39 Years,6.993848466,0.481,0.37
2021-05-25T00:00:00,40 - 49 Years,6.320251188,0.578,0.458
2021-05-25T00:00:00,50 - 64 Years,4.893754314,0.688,0.568
2021-05-25T00:00:00,65 - 74 Years,2.963455806,0.87,0.753
2021-05-25T00:00:00,75+ Years,3.359605184,0.835,0.726
2021-05-24T00:00:00,<12 Years,3.918081102,0.002,0
2021-05-24T00:00:00,12 - 15 Years,6.721924893,0.144,0.006
2021-05-24T00:00:00,16 - 17 Years,7.28510972,0.339,0.216
2021-05-24T00:00:00,18 - 24 Years,8.028479826,0.415,0.295
2021-05-24T00:00:00,25 - 39 Years,7.738553062,0.479,0.368
2021-05-24T00:00:00,40 - 49 Years,6.960850703,0.576,0.456
2021-05-24T00:00:00,50 - 64 Years,5.517392425,0.687,0.566
2021-05-24T00:00:00,65 - 74 Years,3.279863138,0.869,0.752
2021-05-24T00:00:00,75+ Years,3.674392899,0.835,0.725
2021-05-23T00:00:00,<12 Years,4.0808015,0.002,0
2021-05-23T00:00:00,12 - 15 Years,7.118286965,0.134,0.006
2021-05-23T00:00:00,16 - 17 Years,7.658925943,0.335,0.212
2021-05-23T00:00:00,18 - 24 Years,8.314012524,0.412,0.292
2021-05-23T00:00:00,25 - 39 Years,7.951959056,0.477,0.365
2021-05-23T00:00:00,40 - 49 Years,7.181233943,0.574,0.453
2021-05-23T00:00:00,50 - 64 Years,5.637715759,0.686,0.564
2021-05-23T00:00:00,65 - 74 Years,3.318459743,0.868,0.751
2021-05-23T00:00:00,75+ Years,3.783762349,0.834,0.725
2021-05-22T00:00:00,<12 Years,4.215856455,0.002,0
2021-05-22T00:00:00,12 - 15 Years,7.401036634,0.123,0.005
2021-05-22T00:00:00,16 - 17 Years,7.917324254,0.33,0.206
2021-05-22T00:00:00,18 - 24 Years,8.618927409,0.409,0.288
2021-05-22T00:00:00,25 - 39 Years,8.203149098,0.475,0.361
2021-05-22T00:00:00,40 - 49 Years,7.39311365,0.571,0.448
2021-05-22T00:00:00,50 - 64 Years,5.794136093,0.683,0.56
2021-05-22T00:00:00,65 - 74 Years,3.405408138,0.867,0.749
2021-05-22T00:00:00,75+ Years,3.886120938,0.834,0.723
2021-05-21T00:00:00,<12 Years,4.46454796,0.001,0
2021-05-21T00:00:00,12 - 15 Years,7.773480306,0.106,0.005
2021-05-21T00:00:00,16 - 17 Years,8.391054492,0.324,0.199
2021-05-21T00:00:00,18 - 24 Years,9.010353028,0.404,0.282
2021-05-21T00:00:00,25 - 39 Years,8.550382392,0.471,0.355
2021-05-21T00:00:00,40 - 49 Years,7.71270478,0.567,0.442
2021-05-21T00:00:00,50 - 64 Years,6.035690861,0.68,0.555
2021-05-21T00:00:00,65 - 74 Years,3.521622092,0.865,0.746
2021-05-21T00:00:00,75+ Years,3.983571923,0.832,0.721
2021-05-20T00:00:00,<12 Years,4.478231942,0.001,0
2021-05-20T00:00:00,12 - 15 Years,7.946034484,0.089,0.005
2021-05-20T00:00:00,16 - 17 Years,8.459960708,0.318,0.193
2021-05-20T00:00:00,18 - 24 Years,9.143191916,0.4,0.276
2021-05-20T00:00:00,25 - 39 Years,8.436396995,0.467,0.351
2021-05-20T00:00:00,40 - 49 Years,7.531650382,0.564,0.437
2021-05-20T00:00:00,50 - 64 Years,5.978026471,0.677,0.55
2021-05-20T00:00:00,65 - 74 Years,3.478784102,0.864,0.744
2021-05-20T00:00:00,75+ Years,3.938702405,0.831,0.72
2021-05-19T00:00:00,<12 Years,5.094903578,0.001,0
2021-05-19T00:00:00,12 - 15 Years,9.053968984,0.073,0.005
2021-05-19T00:00:00,16 - 17 Years,10.00518261,0.313,0.186
2021-05-19T00:00:00,18 - 24 Years,11.7181863,0.396,0.271
2021-05-19T00:00:00,25 - 39 Years,9.878312272,0.464,0.346
2021-05-19T00:00:00,40 - 49 Years,8.795842345,0.561,0.432
2021-05-19T00:00:00,50 - 64 Years,7.072741785,0.675,0.545
2021-05-19T00:00:00,65 - 74 Years,4.03907108,0.862,0.742
2021-05-19T00:00:00,75+ Years,4.473631194,0.83,0.718
2021-05-18T00:00:00,<12 Years,5.491739065,0.001,0
2021-05-18T00:00:00,12 - 15 Years,9.687806609,0.06,0.004
2021-05-18T00:00:00,16 - 17 Years,10.84928376,0.309,0.18
2021-05-18T00:00:00,18 - 24 Years,12.58613006,0.393,0.267
2021-05-18T00:00:00,25 - 39 Years,10.54069408,0.462,0.342
2021-05-18T00:00:00,40 - 49 Years,9.330147692,0.558,0.427
2021-05-18T00:00:00,50 - 64 Years,7.512262492,0.673,0.541
2021-05-18T00:00:00,65 - 74 Years,4.206181655,0.861,0.739
2021-05-18T00:00:00,75+ Years,4.583701731,0.829,0.716
2021-05-17T00:00:00,<12 Years,5.578900082,0.001,0
2021-05-17T00:00:00,12 - 15 Years,9.874882674,0.05,0.004
2021-05-17T00:00:00,16 - 17 Years,10.9905415,0.307,0.176
2021-05-17T00:00:00,18 - 24 Years,12.45707307,0.391,0.264
2021-05-17T00:00:00,25 - 39 Years,10.26332961,0.46,0.339
2021-05-17T00:00:00,40 - 49 Years,9.118267986,0.557,0.424
2021-05-17T00:00:00,50 - 64 Years,7.198513723,0.671,0.539
2021-05-17T00:00:00,65 - 74 Years,4.08487804,0.86,0.738
2021-05-17T00:00:00,75+ Years,4.422451899,0.828,0.716
2021-05-16T00:00:00,<12 Years,6.255364772,0,0
2021-05-16T00:00:00,12 - 15 Years,10.98794255,0.035,0.004
2021-05-16T00:00:00,16 - 17 Years,12.21018153,0.303,0.17
2021-05-16T00:00:00,18 - 24 Years,13.92350093,0.389,0.26
2021-05-16T00:00:00,25 - 39 Years,11.54629859,0.458,0.336
2021-05-16T00:00:00,40 - 49 Years,10.24498616,0.555,0.421
2021-05-16T00:00:00,50 - 64 Years,8.238061923,0.669,0.536
2021-05-16T00:00:00,65 - 74 Years,4.723206505,0.859,0.737
2021-05-16T00:00:00,75+ Years,5.097597933,0.828,0.715
2021-05-15T00:00:00,<12 Years,7.154937868,0,0
2021-05-15T00:00:00,12 - 15 Years,12.2795362,0.022,0.004
2021-05-15T00:00:00,16 - 17 Years,13.83981355,0.299,0.163
2021-05-15T00:00:00,18 - 24 Years,15.47691227,0.386,0.255
2021-05-15T00:00:00,25 - 39 Years,12.78810617,0.456,0.331
2021-05-15T00:00:00,40 - 49 Years,11.50067459,0.552,0.415
2021-05-15T00:00:00,50 - 64 Years,9.342085268,0.667,0.531
2021-05-15T00:00:00,65 - 74 Years,5.358566001,0.858,0.735
2021-05-15T00:00:00,75+ Years,5.681602757,0.826,0.713
2021-05-14T00:00:00,<12 Years,7.516670965,0,0
2021-05-14T00:00:00,12 - 15 Years,12.92106188,0.011,0.003
2021-05-14T00:00:00,16 - 17 Years,14.48925464,0.295,0.155
2021-05-14T00:00:00,18 - 24 Years,16.12787009,0.382,0.248
2021-05-14T00:00:00,25 - 39 Years,13.32130452,0.452,0.325
2021-05-14T00:00:00,40 - 49 Years,12.01265816,0.548,0.408
2021-05-14T00:00:00,50 - 64 Years,9.828373158,0.664,0.525
2021-05-14T00:00:00,65 - 74 Years,5.634680174,0.856,0.732
2021-05-14T00:00:00,75+ Years,5.875803641,0.825,0.711
2021-05-13T00:00:00,<12 Years,8.198787734,0,0
2021-05-13T00:00:00,12 - 15 Years,13.8564422,0.009,0.003
2021-05-13T00:00:00,16 - 17 Years,15.6727189,0.291,0.148
2021-05-13T00:00:00,18 - 24 Years,17.0837428,0.378,0.242
2021-05-13T00:00:00,25 - 39 Years,14.23846481,0.45,0.319
2021-05-13T00:00:00,40 - 49 Years,12.89560838,0.546,0.403
2021-05-13T00:00:00,50 - 64 Years,10.49015149,0.662,0.52
2021-05-13T00:00:00,65 - 74 Years,5.919277118,0.854,0.73
2021-05-13T00:00:00,75+ Years,6.074211042,0.824,0.709
2021-05-12T00:00:00,<12 Years,8.880309548,0,0
2021-05-12T00:00:00,12 - 15 Years,14.72092155,0.008,0.003
2021-05-12T00:00:00,16 - 17 Years,16.84929254,0.287,0.141
2021-05-12T00:00:00,18 - 24 Years,17.43498584,0.375,0.236
2021-05-12T00:00:00,25 - 39 Years,15.09609938,0.447,0.314
2021-05-12T00:00:00,40 - 49 Years,13.76686624,0.543,0.397
2021-05-12T00:00:00,50 - 64 Years,11.01253638,0.659,0.515
2021-05-12T00:00:00,65 - 74 Years,6.298032812,0.853,0.727
2021-05-12T00:00:00,75+ Years,6.621759383,0.823,0.707
2021-05-11T00:00:00,<12 Years,8.802370344,0,0
2021-05-11T00:00:00,12 - 15 Years,14.80549018,0.008,0.003
2021-05-11T00:00:00,16 - 17 Years,16.70975746,0.284,0.135
2021-05-11T00:00:00,18 - 24 Years,17.2884376,0.372,0.231
2021-05-11T00:00:00,25 - 39 Years,14.97430387,0.445,0.309
2021-05-11T00:00:00,40 - 49 Years,13.67226443,0.541,0.392
2021-05-11T00:00:00,50 - 64 Years,10.89561843,0.657,0.51
2021-05-11T00:00:00,65 - 74 Years,6.274705194,0.852,0.725
2021-05-11T00:00:00,75+ Years,6.61124309,0.822,0.706
2021-05-10T00:00:00,<12 Years,9.039757689,0,0
2021-05-10T00:00:00,12 - 15 Years,15.22235374,0.008,0.002
2021-05-10T00:00:00,16 - 17 Years,17.22827673,0.281,0.129
2021-05-10T00:00:00,18 - 24 Years,17.78481066,0.369,0.226
2021-05-10T00:00:00,25 - 39 Years,15.43742232,0.442,0.305
2021-05-10T00:00:00,40 - 49 Years,14.03933362,0.538,0.387
2021-05-10T00:00:00,50 - 64 Years,11.2175401,0.654,0.506
2021-05-10T00:00:00,65 - 74 Years,6.363774282,0.85,0.723
2021-05-10T00:00:00,75+ Years,6.697476695,0.821,0.705
2021-05-09T00:00:00,<12 Years,8.819921539,0,0
2021-05-09T00:00:00,12 - 15 Years,15.01392196,0.008,0.002
2021-05-09T00:00:00,16 - 17 Years,17.12491741,0.277,0.12
2021-05-09T00:00:00,18 - 24 Years,17.25818248,0.366,0.22
2021-05-09T00:00:00,25 - 39 Years,14.94686294,0.439,0.299
2021-05-09T00:00:00,40 - 49 Years,13.58545752,0.535,0.381
2021-05-09T00:00:00,50 - 64 Years,10.71536045,0.652,0.501
2021-05-09T00:00:00,65 - 74 Years,6.003680683,0.849,0.721
2021-05-09T00:00:00,75+ Years,6.285237996,0.82,0.703
2021-05-08T00:00:00,<12 Years,8.187483575,0,0
2021-05-08T00:00:00,12 - 15 Years,14.22546896,0.007,0.002
2021-05-08T00:00:00,16 - 17 Years,16.15850773,0.272,0.111
2021-05-08T00:00:00,18 - 24 Years,16.4904588,0.362,0.213
2021-05-08T00:00:00,25 - 39 Years,14.19667016,0.436,0.292
2021-05-08T00:00:00,40 - 49 Years,12.78860558,0.531,0.374
2021-05-08T00:00:00,50 - 64 Years,9.909648164,0.649,0.494
2021-05-08T00:00:00,65 - 74 Years,5.503621373,0.847,0.718
2021-05-08T00:00:00,75+ Years,5.796580898,0.819,0.701
2021-05-07T00:00:00,<12 Years,8.082473885,0,0
2021-05-07T00:00:00,12 - 15 Years,14.25109582,0.007,0.002
2021-05-07T00:00:00,16 - 17 Years,16.24808581,0.267,0.103
2021-05-07T00:00:00,18 - 24 Years,16.48904059,0.357,0.205
2021-05-07T00:00:00,25 - 39 Years,14.15761961,0.432,0.285
2021-05-07T00:00:00,40 - 49 Years,12.74041889,0.527,0.366
2021-05-07T00:00:00,50 - 64 Years,9.737790119,0.645,0.486
